date,high,low,open,close,volume,adj close,high_sp,low_sp,open_sp,close_sp,volume_sp,adj close_sp,sentiment
2017-05-16,39.01499938964844,38.68000030517578,38.98500061035156,38.86750030517578,80194000.0,36.89555358886719,240.6699981689453,239.6300048828125,240.63999938964844,240.0800018310547,51241800.0,220.68553161621094,0.08177872340425532
2017-05-17,38.64250183105469,37.4275016784668,38.400001525878906,37.5625,203070800.0,35.65676498413086,240.0800018310547,235.75,240.0800018310547,235.82000732421875,172174100.0,216.76966857910156,0.08065339366515838
2017-05-18,38.334999084472656,37.782501220703125,37.817501068115234,38.1349983215332,134272800.0,36.20022201538086,237.75,235.42999267578125,235.72999572753906,236.77000427246094,107047700.0,217.6429443359375,0.16384180327868852
2017-05-19,38.494998931884766,38.157501220703125,38.345001220703125,38.26499938964844,107843200.0,36.32361602783203,239.0800018310547,237.27000427246094,237.3300018310547,238.30999755859375,115011400.0,219.0585174560547,0.044073770491803284
2017-05-22,38.64500045776367,38.227500915527344,38.5,38.497501373291016,91865600.0,36.5443229675293,239.7100067138672,238.82000732421875,238.89999389648438,239.52000427246094,61010600.0,220.1707763671875,0.08377281553398058
2017-05-23,38.724998474121094,38.32749938964844,38.724998474121094,38.45000076293945,79675600.0,36.499237060546875,240.24000549316406,239.50999450683594,239.9499969482422,240.0500030517578,48341700.0,220.65797424316406,0.10664939759036145
2017-05-24,38.54249954223633,38.16749954223633,38.459999084472656,38.334999084472656,76712000.0,36.39007568359375,240.72999572753906,239.92999267578125,240.32000732421875,240.61000061035156,46927700.0,221.1727294921875,0.0350125
2017-05-25,38.587501525878906,38.25749969482422,38.432498931884766,38.467498779296875,76942400.0,36.515846252441406,242.0800018310547,240.9600067138672,241.1999969482422,241.75999450683594,64071700.0,222.22982788085938,0.08232
2017-05-26,38.560001373291016,38.32749938964844,38.5,38.40250015258789,87710400.0,36.45414352416992,241.89999389648438,241.4499969482422,241.5399932861328,241.7100067138672,46629900.0,222.18386840820312,0.08304428571428572
2017-05-30,38.60749816894531,38.33250045776367,38.35499954223633,38.41749954223633,80507600.0,36.468387603759766,241.7899932861328,241.16000366210938,241.33999633789062,241.5,35201900.0,221.9907989501953,0.1585925
2017-05-31,38.54249954223633,38.095001220703125,38.49250030517578,38.189998626708984,97804800.0,36.2524299621582,241.8800048828125,240.63999938964844,241.83999633789062,241.44000244140625,91796000.0,221.93563842773438,0.03950684931506849
2017-06-01,38.33250045776367,38.05500030517578,38.29249954223633,38.29499816894531,65616400.0,36.35209655761719,243.3800048828125,241.63999938964844,241.97000122070312,243.36000061035156,68962000.0,223.70054626464844,0.1484486111111111
2017-06-02,38.86249923706055,38.22249984741211,38.39500045776367,38.86249923706055,111082800.0,36.890804290771484,244.35000610351562,243.0800018310547,243.4199981689453,244.1699981689453,88666100.0,224.44512939453125,0.154205
2017-06-05,38.61249923706055,38.3650016784668,38.584999084472656,38.48249816894531,101326800.0,36.530086517333984,244.3000030517578,243.75999450683594,243.97000122070312,243.99000549316406,44698800.0,224.27967834472656,0.11241111111111111
2017-06-06,38.95249938964844,38.44499969482422,38.474998474121094,38.61249923706055,106499600.0,36.65348815917969,243.97999572753906,243.1199951171875,243.33999633789062,243.2100067138672,50375400.0,223.5626678466797,0.13820168539325842
2017-06-07,38.994998931884766,38.619998931884766,38.755001068115234,38.842498779296875,84278400.0,36.871822357177734,243.9199981689453,242.8300018310547,243.60000610351562,243.66000366210938,54144300.0,223.976318359375,0.14164257425742574
2017-06-08,38.8849983215332,38.599998474121094,38.8125,38.747501373291016,85003200.0,36.781646728515625,244.3300018310547,243.1699981689453,243.77000427246094,243.77999877929688,65950700.0,224.0866241455078,0.08683012048192772
2017-06-09,38.79750061035156,36.505001068115234,38.79750061035156,37.244998931884766,259530800.0,35.35536193847656,245.00999450683594,241.9499969482422,244.08999633789062,243.41000366210938,132256400.0,223.74652099609375,0.026918343195266273
2017-06-12,36.522499084472656,35.627498626708984,36.435001373291016,36.35499954223633,289229200.0,34.510520935058594,243.4199981689453,242.3800048828125,243.1300048828125,243.36000061035156,86108100.0,223.70054626464844,0.08004615384615384
2017-06-13,36.86249923706055,36.287498474121094,36.790000915527344,36.647499084472656,136661600.0,34.788185119628906,244.61000061035156,243.5800018310547,243.97999572753906,244.5500030517578,60067000.0,224.79444885253906,0.07111975308641975
2017-06-14,36.875,35.959999084472656,36.875,36.290000915527344,126124800.0,34.44882583618164,244.8699951171875,243.2899932861328,244.86000061035156,244.24000549316406,78602300.0,224.509521484375,0.09199197080291971
2017-06-15,36.119998931884766,35.5525016784668,35.83000183105469,36.0724983215332,128661600.0,34.24235153198242,243.91000366210938,242.36000061035156,242.67999267578125,243.77000427246094,66464900.0,224.07742309570312,0.07933802816901409
2017-06-16,36.125,35.54999923706055,35.94499969482422,35.567501068115234,201444400.0,33.76297378540039,242.8300018310547,241.6300048828125,242.77000427246094,242.63999938964844,84553100.0,224.12640380859375,0.021598347107438017
2017-06-19,36.685001373291016,35.915000915527344,35.915000915527344,36.584999084472656,130165600.0,34.728851318359375,244.72999572753906,243.47999572753906,243.58999633789062,244.66000366210938,65123800.0,225.99227905273438,0.18637235772357724
2017-06-20,36.717498779296875,36.23500061035156,36.717498779296875,36.252498626708984,99600400.0,34.4132194519043,244.25999450683594,242.99000549316406,244.25,243.00999450683594,56906400.0,224.46817016601562,0.11566470588235295
2017-06-21,36.51750183105469,36.15250015258789,36.380001068115234,36.467498779296875,85063200.0,34.6173210144043,243.58999633789062,242.41000366210938,243.4600067138672,242.9499969482422,55977600.0,224.41275024414062,0.03446630434782609
2017-06-22,36.67499923706055,36.279998779296875,36.442501068115234,36.407501220703125,76425200.0,34.560367584228516,243.52999877929688,242.63999938964844,242.9600067138672,242.83999633789062,44148100.0,224.3111572265625,0.1006358208955224
2017-06-23,36.790000915527344,36.27750015258789,36.282501220703125,36.56999969482422,141757600.0,34.71461868286133,243.50999450683594,242.47000122070312,242.91000366210938,243.1300048828125,66986800.0,224.57904052734375,0.1427107843137255
2017-06-26,37.06999969482422,36.345001220703125,36.79249954223633,36.45500183105469,102769600.0,34.6054573059082,244.3800048828125,243.0500030517578,243.89999389648438,243.2899932861328,56700500.0,224.72679138183594,0.03420227272727272
2017-06-27,36.540000915527344,35.904998779296875,36.252498626708984,35.932498931884766,99047600.0,34.109458923339844,243.3800048828125,241.30999755859375,243.0399932861328,241.3300018310547,82247700.0,222.91639709472656,0.053416521739130425
2017-06-28,36.52750015258789,35.790000915527344,36.122501373291016,36.45750045776367,88329600.0,34.60782241821289,243.72000122070312,242.22999572753906,242.5,243.49000549316406,70042600.0,224.9115753173828,0.19352127659574467
2017-06-29,36.282501220703125,35.56999969482422,36.1775016784668,35.91999816894531,125997600.0,34.097599029541016,243.72000122070312,239.9600067138672,243.66000366210938,241.35000610351562,106949700.0,222.93484497070312,0.17134370860927153
2017-06-30,36.2400016784668,35.94499969482422,36.11249923706055,36.005001068115234,92096400.0,34.178279876708984,242.7100067138672,241.5800018310547,242.27999877929688,241.8000030517578,86820700.0,223.35052490234375,0.32676374999999996
2017-07-03,36.32500076293945,35.775001525878906,36.220001220703125,35.875,57111200.0,34.05487060546875,243.3800048828125,242.2100067138672,242.8800048828125,242.2100067138672,39153800.0,223.7292022705078,0.24254065934065935
2017-07-05,36.1974983215332,35.68000030517578,35.92250061035156,36.022499084472656,86278400.0,34.19490051269531,243.00999450683594,241.6999969482422,242.6300048828125,242.77000427246094,54427600.0,224.2465057373047,0.13108101265822783
2017-07-06,35.875,35.602500915527344,35.755001068115234,35.682498931884766,96515200.0,33.87215042114258,242.02999877929688,240.33999633789062,241.88999938964844,240.5500030517578,65400800.0,222.1958770751953,0.21652549019607842
2017-07-07,36.1875,35.724998474121094,35.724998474121094,36.04499816894531,76806800.0,34.216251373291016,242.27999877929688,240.55999755859375,241.2100067138672,242.11000061035156,57972300.0,223.63687133789062,0.24417553191489363
2017-07-10,36.48749923706055,35.842498779296875,36.02750015258789,36.26499938964844,84362400.0,34.42509460449219,242.8000030517578,241.75999450683594,242.11000061035156,242.3699951171875,36663300.0,223.87698364257812,0.13202454545454545
2017-07-11,36.462501525878906,36.095001220703125,36.182498931884766,36.38249969482422,79127200.0,34.53662872314453,242.5500030517578,240.85000610351562,242.3699951171875,242.19000244140625,50354600.0,223.7107391357422,0.1712841463414634
2017-07-12,36.54499816894531,36.20500183105469,36.467498779296875,36.435001373291016,99538000.0,34.58647155761719,244.1999969482422,243.3000030517578,243.3000030517578,244.00999450683594,59610400.0,225.3918914794922,0.14366879432624113
2017-07-13,37.122501373291016,36.36000061035156,36.375,36.942501068115234,100797600.0,35.06821823120117,244.5500030517578,243.75999450683594,244.02000427246094,244.4199981689453,39471600.0,225.77061462402344,0.1644470588235294
2017-07-14,37.33250045776367,36.83250045776367,36.99250030517578,37.2599983215332,80528400.0,35.36961364746094,245.97000122070312,244.30999755859375,244.4199981689453,245.55999755859375,60262700.0,226.82359313964844,0.20124464285714286
2017-07-17,37.724998474121094,37.14250183105469,37.20500183105469,37.38999938964844,95174000.0,35.49301528930664,245.91000366210938,245.3300018310547,245.47000122070312,245.52999877929688,33531900.0,226.79591369628906,0.09264424778761061
2017-07-18,37.532501220703125,37.16749954223633,37.29999923706055,37.52000045776367,71475200.0,35.61641311645508,245.72000122070312,244.6699981689453,245.05999755859375,245.66000366210938,42742500.0,226.91598510742188,0.09280389610389611
2017-07-19,37.85499954223633,37.48749923706055,37.619998931884766,37.755001068115234,83692000.0,35.83949279785156,247.0,246.00999450683594,246.02000427246094,246.99000549316406,51034300.0,228.1444854736328,0.11106990291262137
2017-07-20,37.935001373291016,37.54750061035156,37.875,37.584999084472656,68974800.0,35.67811584472656,247.4199981689453,246.47000122070312,247.27999877929688,247.10000610351562,47135200.0,228.24609375,0.08423125000000001
2017-07-21,37.61000061035156,37.220001220703125,37.497501373291016,37.567501068115234,105010400.0,35.66151428222656,246.91000366210938,246.17999267578125,246.44000244140625,246.8800048828125,82340800.0,228.0428924560547,0.04317083333333333
2017-07-24,38.11000061035156,37.474998474121094,37.64500045776367,38.022499084472656,85972800.0,36.09342956542969,246.97999572753906,246.27999877929688,246.7899932861328,246.82000732421875,46622300.0,227.9875030517578,0.10049278350515464
2017-07-25,38.459999084472656,37.95000076293945,37.95000076293945,38.185001373291016,75415600.0,36.247684478759766,247.8000030517578,247.16000366210938,247.67999267578125,247.4199981689453,54915600.0,228.54171752929688,0.18696825396825398
2017-07-26,38.48249816894531,38.26499938964844,38.337501525878906,38.3650016784668,63124000.0,36.418548583984375,247.7899932861328,247.1300048828125,247.75,247.42999267578125,47575400.0,228.55091857910156,0.1273
2017-07-27,38.497501373291016,36.82500076293945,38.4375,37.63999938964844,129905200.0,35.73031997680664,248.0,245.67999267578125,247.9600067138672,247.1999969482422,70766600.0,228.33848571777344,0.10233478260869565
2017-07-28,37.557498931884766,37.29750061035156,37.47249984741211,37.375,68854800.0,35.47877502441406,247.05999755859375,246.1300048828125,246.64999389648438,246.91000366210938,50088400.0,228.07061767578125,0.20286103896103896
2017-07-31,37.58250045776367,37.032501220703125,37.474998474121094,37.182498931884766,79383600.0,35.29604721069336,247.47999572753906,246.52999877929688,247.3699951171875,246.77000427246094,65838700.0,227.9412841796875,0.06814313725490197
2017-08-01,37.55500030517578,37.102500915527344,37.275001525878906,37.51250076293945,141474400.0,35.60929870605469,247.5,246.72000122070312,247.4600067138672,247.32000732421875,55050400.0,228.44931030273438,0.13707321624588364
2017-08-02,39.9375,39.040000915527344,39.81999969482422,39.28499984741211,279747200.0,37.291866302490234,247.60000610351562,246.3699951171875,247.47000122070312,247.44000244140625,47211200.0,228.5601806640625,0.12031754385964913
2017-08-03,39.3025016784668,38.755001068115234,39.26250076293945,38.89250183105469,108389200.0,36.919288635253906,247.33999633789062,246.63999938964844,247.30999755859375,246.9600067138672,40856000.0,228.1168212890625,0.1303748148148148
2017-08-04,39.349998474121094,38.92250061035156,39.01750183105469,39.09749984741211,82239600.0,37.11387634277344,247.7899932861328,246.97000122070312,247.52000427246094,247.41000366210938,60191800.0,228.53245544433594,0.13201917808219177
2017-08-07,39.72999954223633,39.16749954223633,39.26499938964844,39.70249938964844,87481200.0,37.688194274902344,247.8699951171875,247.3699951171875,247.49000549316406,247.8699951171875,31995000.0,228.95736694335938,0.1446140350877193
2017-08-08,40.45750045776367,39.567501068115234,39.650001525878906,40.02000045776367,144823600.0,37.98957824707031,248.91000366210938,246.8300018310547,247.50999450683594,247.25999450683594,61719400.0,228.39389038085938,0.12170707070707071
2017-08-09,40.317501068115234,39.77750015258789,39.814998626708984,40.26499938964844,104526000.0,38.22214889526367,247.30999755859375,246.05999755859375,246.47000122070312,247.25,62632600.0,228.3846435546875,0.1394278787878788
2017-08-10,40.0,38.657501220703125,39.974998474121094,38.83000183105469,163217200.0,37.004703521728516,246.44000244140625,243.6999969482422,246.2899932861328,243.75999450683594,120479500.0,225.16094970703125,0.09532344827586206
2017-08-11,39.64250183105469,39.01750183105469,39.150001525878906,39.369998931884766,105028400.0,37.51931381225586,244.8000030517578,243.75,244.02000427246094,244.1199951171875,74869900.0,225.49349975585938,0.14897008547008547
2017-08-14,40.0525016784668,39.6875,39.83000183105469,39.962501525878906,88490800.0,38.08396911621094,246.7899932861328,245.5500030517578,245.58999633789062,246.5399932861328,73291900.0,227.72885131835938,0.19764573643410854
2017-08-15,40.54999923706055,40.03499984741211,40.165000915527344,40.400001525878906,117862000.0,38.50090789794922,247.0,246.16000366210938,246.97999572753906,246.50999450683594,55242700.0,227.70114135742188,0.1397740566037736
2017-08-16,40.627498626708984,40.037498474121094,40.48500061035156,40.23749923706055,110686400.0,38.34603500366211,247.57000732421875,246.4499969482422,247.11000061035156,246.94000244140625,56715500.0,228.09832763671875,0.06552380952380953
2017-08-17,40.1775016784668,39.459999084472656,40.130001068115234,39.46500015258789,111762400.0,37.60985565185547,246.60000610351562,243.08999633789062,246.24000549316406,243.08999633789062,128490400.0,224.54202270507812,0.0617036036036036
2017-08-18,39.875,39.18000030517578,39.46500015258789,39.375,109712400.0,37.524085998535156,244.19000244140625,242.1999969482422,242.89999389648438,242.7100067138672,136748000.0,224.19105529785156,0.13286095238095239
2017-08-21,39.47249984741211,38.77750015258789,39.375,39.3025016784668,105474000.0,37.45499038696289,243.1999969482422,241.8300018310547,242.63999938964844,242.89999389648438,65469700.0,224.3665771484375,0.1975904255319149
2017-08-22,40.0,39.505001068115234,39.557498931884766,39.94499969482422,86418400.0,38.067283630371094,245.6199951171875,243.5500030517578,243.57000732421875,245.44000244140625,63140100.0,226.7127685546875,0.1268809090909091
2017-08-23,40.11750030517578,39.720001220703125,39.76750183105469,39.994998931884766,77596400.0,38.11494445800781,245.0500030517578,244.16000366210938,244.3300018310547,244.55999755859375,50203800.0,225.89988708496094,0.1441698924731183
2017-08-24,40.185001373291016,39.63750076293945,40.10749816894531,39.817501068115234,79275600.0,37.94578552246094,245.17999267578125,243.75,245.0,243.99000549316406,50741700.0,225.3734130859375,0.08650285714285715
2017-08-25,40.13999938964844,39.817501068115234,39.912498474121094,39.96500015258789,101920400.0,38.08635711669922,245.61000061035156,244.38999938964844,244.89999389648438,244.55999755859375,64445900.0,225.89988708496094,0.13241818181818182
2017-08-28,40.5,39.98249816894531,40.03499984741211,40.36750030517578,103864000.0,38.46992492675781,245.1999969482422,244.08999633789062,245.1699981689453,244.57000732421875,40565600.0,225.9091796875,0.10643809523809525
2017-08-29,40.779998779296875,40.0,40.025001525878906,40.727500915527344,118067600.0,38.8129997253418,245.14999389648438,242.92999267578125,243.05999755859375,244.85000610351562,51135700.0,226.16778564453125,0.15589055793991416
2017-08-30,40.97249984741211,40.65250015258789,40.95000076293945,40.837501525878906,109078400.0,38.91783905029297,246.32000732421875,244.6199951171875,244.8300018310547,246.00999450683594,62030800.0,227.2392578125,0.19158903225806453
2017-08-31,41.130001068115234,40.869998931884766,40.90999984741211,41.0,107140400.0,39.072696685791016,247.77000427246094,246.0500030517578,246.72000122070312,247.49000549316406,103803900.0,228.60633850097656,0.09081904761904763
2017-09-01,41.23500061035156,40.907501220703125,41.20000076293945,41.01250076293945,66364400.0,39.08460998535156,248.3300018310547,247.6699981689453,247.9199981689453,247.83999633789062,62007000.0,228.9296417236328,0.15489080459770116
2017-09-05,41.0625,40.13999938964844,40.9375,40.52000045776367,117874000.0,38.615264892578125,247.52000427246094,244.9499969482422,247.25999450683594,246.05999755859375,91398800.0,227.28543090820312,0.028414141414141416
2017-09-06,40.747501373291016,40.130001068115234,40.6775016784668,40.477500915527344,86606800.0,38.57476043701172,247.27999877929688,246.22999572753906,246.83999633789062,246.89999389648438,57916900.0,228.06138610839844,0.05541098901098901
2017-09-07,40.560001373291016,40.09000015258789,40.522499084472656,40.314998626708984,87714000.0,38.41990280151367,247.27000427246094,246.39999389648438,247.25,246.8699951171875,58034700.0,228.03366088867188,0.015848
2017-09-08,40.287498474121094,39.63249969482422,40.21500015258789,39.657501220703125,114446000.0,37.793304443359375,247.11000061035156,246.3000030517578,246.5399932861328,246.5800018310547,63832800.0,227.76577758789062,0.012820799999999999
2017-09-11,40.51250076293945,39.97249984741211,40.125,40.375,126323200.0,38.477073669433594,249.3000030517578,248.02000427246094,248.0399932861328,249.2100067138672,71364800.0,230.1951446533203,0.06977341040462427
2017-09-12,40.9900016784668,39.692501068115234,40.65250015258789,40.21500015258789,286856000.0,38.32460403442383,250.08999633789062,249.4199981689453,249.6300048828125,250.0500030517578,56896000.0,230.97103881835938,0.11253563728598606
2017-09-13,39.9900016784668,39.477500915527344,39.967498779296875,39.912498474121094,179629600.0,38.03631591796875,250.2100067138672,249.58999633789062,249.72000122070312,250.1699981689453,59228000.0,231.0818634033203,0.059846401985111666
2017-09-14,39.849998474121094,39.522499084472656,39.747501373291016,39.56999969482422,95042800.0,37.70991134643555,250.32000732421875,249.60000610351562,249.8000030517578,250.08999633789062,95446300.0,231.00796508789062,0.09709935483870967
2017-09-15,40.24250030517578,39.5,39.61750030517578,39.970001220703125,196458400.0,38.091121673583984,249.2899932861328,248.57000732421875,248.69000244140625,249.19000244140625,95432400.0,231.31893920898438,0.1602958115183246
2017-09-18,40.125,39.5,40.02750015258789,39.66749954223633,113077600.0,37.802833557128906,250.1199951171875,249.27999877929688,249.61000061035156,249.72000122070312,46235200.0,231.81094360351562,0.0540169014084507
2017-09-19,39.942501068115234,39.61000061035156,39.877498626708984,39.682498931884766,83242400.0,37.8171272277832,250.07000732421875,249.60000610351562,250.0,249.97000122070312,47108100.0,232.04302978515625,0.03755971223021583
2017-09-20,39.564998626708984,38.45750045776367,39.474998474121094,39.01750183105469,211805600.0,37.18339538574219,250.19000244140625,248.9199981689453,250.07000732421875,250.05999755859375,59574100.0,232.12652587890625,0.071424317617866
2017-09-21,38.95000076293945,38.1875,38.95000076293945,38.34749984741211,150046800.0,36.544891357421875,249.97999572753906,249.19000244140625,249.8800048828125,249.38999938964844,48211400.0,231.5045928955078,0.08757579908675799
2017-09-22,38.067501068115234,37.63999938964844,37.8849983215332,37.97249984741211,186581600.0,36.187503814697266,249.6300048828125,249.02000427246094,249.0500030517578,249.44000244140625,51214000.0,231.551025390625,0.08757453416149069
2017-09-25,37.95750045776367,37.290000915527344,37.497501373291016,37.63750076293945,177549200.0,35.868255615234375,249.5500030517578,248.0800018310547,249.14999389648438,248.92999267578125,57064400.0,231.07760620117188,0.0315078167115903
2017-09-26,38.47999954223633,37.92250061035156,37.94499969482422,38.28499984741211,146640000.0,36.48533248901367,249.6999969482422,248.80999755859375,249.4199981689453,249.0800018310547,54082000.0,231.21682739257812,0.1296575396825397
2017-09-27,38.68000030517578,38.3849983215332,38.45000076293945,38.557498931884766,102016800.0,36.74501419067383,250.49000549316406,248.8699951171875,249.8800048828125,250.0500030517578,81001400.0,232.11729431152344,0.10477957746478873
2017-09-28,38.56999969482422,38.17499923706055,38.47249984741211,38.31999969482422,88022000.0,36.5186767578125,250.44000244140625,249.6300048828125,249.72999572753906,250.35000610351562,44778800.0,232.39576721191406,0.041120212765957447
2017-09-29,38.532501220703125,38.0,38.3025016784668,38.529998779296875,105199200.0,36.718807220458984,251.32000732421875,250.1300048828125,250.33999633789062,251.22999572753906,85578000.0,233.21261596679688,0.17441546391752577
2017-10-02,38.61249923706055,38.18000030517578,38.564998626708984,38.45249938964844,74795200.0,36.64494705200195,252.32000732421875,251.2899932861328,251.49000549316406,252.32000732421875,59023000.0,234.22450256347656,0.14764857142857143
2017-10-03,38.772499084472656,38.477500915527344,38.502498626708984,38.619998931884766,64921200.0,36.8045768737793,252.88999938964844,252.22999572753906,252.32000732421875,252.86000061035156,66810200.0,234.7257537841797,0.14517252747252749
2017-10-04,38.46500015258789,38.1150016784668,38.407501220703125,38.369998931884766,80655200.0,36.56632614135742,253.44000244140625,252.55999755859375,252.69000244140625,253.16000366210938,55953600.0,235.00424194335938,0.07155248226950355
2017-10-05,38.86000061035156,38.51250076293945,38.54499816894531,38.84749984741211,85135200.0,37.021385192871094,254.67999267578125,253.1999969482422,253.5399932861328,254.66000366210938,63522800.0,236.3966522216797,0.15198373983739838
2017-10-06,38.872501373291016,38.63999938964844,38.74250030517578,38.82500076293945,69630400.0,36.99993896484375,254.6999969482422,253.85000610351562,254.14999389648438,254.3699951171875,80646000.0,236.12744140625,0.16824166666666668
2017-10-09,39.182498931884766,38.872501373291016,38.95249938964844,38.959999084472656,65051600.0,37.12858963012695,254.6999969482422,253.64999389648438,254.6300048828125,253.9499969482422,35803100.0,235.737548828125,0.15140357142857144
2017-10-10,39.5,38.775001525878906,39.01499938964844,38.974998474121094,62468000.0,37.14289093017578,255.0500030517578,253.97999572753906,254.60000610351562,254.6199951171875,43057400.0,236.35951232910156,0.09932113821138211
